date,tc,rh,ws,wd,code,name
2014-10-01 00:00:00,NA,NA,NA,NA,109,NA
2014-10-01 01:00:00,NA,NA,1,130,109,NA
2014-10-01 02:00:00,NA,NA,1.4,131,109,NA
2014-10-01 03:00:00,NA,NA,1.2,124,109,NA
2014-10-01 04:00:00,NA,NA,1.4,132,109,NA
2014-10-01 05:00:00,NA,NA,0.7,125,109,NA
2014-10-01 06:00:00,NA,NA,0.7,112,109,NA
2014-10-01 07:00:00,NA,NA,2.4,189,109,NA
2014-10-01 08:00:00,NA,NA,2.4,203,109,NA
2014-10-01 09:00:00,NA,NA,2.5,52,109,NA
2014-10-01 10:00:00,NA,NA,1.6,11,109,NA
2014-10-01 11:00:00,NA,NA,2.2,330,109,NA
2014-10-01 12:00:00,NA,NA,3.1,321,109,NA
2014-10-01 13:00:00,NA,NA,2.6,308,109,NA
2014-10-01 14:00:00,NA,NA,2.4,331,109,NA
2014-10-01 15:00:00,NA,NA,2.5,287,109,NA
2014-10-01 16:00:00,NA,NA,2.4,261,109,NA
2014-10-01 17:00:00,NA,NA,2.4,270,109,NA
2014-10-01 18:00:00,NA,NA,1.2,247,109,NA
2014-10-01 19:00:00,NA,NA,5.6,161,109,NA
2014-10-01 20:00:00,NA,NA,4.6,151,109,NA
2014-10-01 21:00:00,NA,NA,4.8,146,109,NA
2014-10-01 22:00:00,NA,NA,4.3,148,109,NA
2014-10-01 23:00:00,NA,NA,4.8,143,109,NA
2014-10-02 00:00:00,NA,NA,4.3,142,109,NA
2014-10-02 01:00:00,NA,NA,4.2,139,109,NA
2014-10-02 02:00:00,NA,NA,3.5,133,109,NA
2014-10-02 03:00:00,NA,NA,3.6,138,109,NA
2014-10-02 04:00:00,NA,NA,4.5,140,109,NA
2014-10-02 05:00:00,NA,NA,3.8,140,109,NA
2014-10-02 06:00:00,NA,NA,3.8,142,109,NA
2014-10-02 07:00:00,NA,NA,4.7,145,109,NA
2014-10-02 08:00:00,NA,NA,3.9,120,109,NA
2014-10-02 09:00:00,NA,NA,3.7,121,109,NA
2014-10-02 10:00:00,NA,NA,3.3,140,109,NA
2014-10-02 11:00:00,NA,NA,3.7,141,109,NA
2014-10-02 12:00:00,NA,NA,4.1,145,109,NA
2014-10-02 13:00:00,NA,NA,3.9,133,109,NA
2014-10-02 14:00:00,NA,NA,4.4,132,109,NA
2014-10-02 15:00:00,NA,NA,4.3,135,109,NA
2014-10-02 16:00:00,NA,NA,5.3,144,109,NA
2014-10-02 17:00:00,NA,NA,4.2,143,109,NA
2014-10-02 18:00:00,NA,NA,5.2,143,109,NA
2014-10-02 19:00:00,NA,NA,4.6,139,109,NA
2014-10-02 20:00:00,NA,NA,4.3,130,109,NA
2014-10-02 21:00:00,NA,NA,5.2,140,109,NA
2014-10-02 22:00:00,NA,NA,4.8,133,109,NA
2014-10-02 23:00:00,NA,NA,4.5,122,109,NA
2014-10-03 00:00:00,NA,NA,4.2,137,109,NA
2014-10-03 01:00:00,NA,NA,3.7,135,109,NA
2014-10-03 02:00:00,NA,NA,3.3,120,109,NA
2014-10-03 03:00:00,NA,NA,2.5,120,109,NA
2014-10-03 04:00:00,NA,NA,2.6,128,109,NA
2014-10-03 05:00:00,NA,NA,2.5,139,109,NA
2014-10-03 06:00:00,NA,NA,4,144,109,NA
2014-10-03 07:00:00,NA,NA,5,140,109,NA
2014-10-03 08:00:00,NA,NA,4.2,123,109,NA
2014-10-03 09:00:00,NA,NA,4.6,123,109,NA
2014-10-03 10:00:00,NA,NA,4.3,116,109,NA
2014-10-03 11:00:00,NA,NA,4.8,113,109,NA
2014-10-03 12:00:00,NA,NA,4.7,112,109,NA
2014-10-03 13:00:00,NA,NA,4.4,130,109,NA
2014-10-03 14:00:00,NA,NA,4.7,119,109,NA
2014-10-03 15:00:00,NA,NA,5.2,115,109,NA
2014-10-03 16:00:00,NA,NA,4.7,126,109,NA
2014-10-03 17:00:00,NA,NA,5.3,136,109,NA
2014-10-03 18:00:00,NA,NA,5.1,137,109,NA
2014-10-03 19:00:00,NA,NA,4.3,130,109,NA
2014-10-03 20:00:00,NA,NA,4.6,133,109,NA
2014-10-03 21:00:00,NA,NA,4.2,130,109,NA
2014-10-03 22:00:00,NA,NA,4.5,126,109,NA
2014-10-03 23:00:00,NA,NA,4.2,122,109,NA
2014-10-04 00:00:00,NA,NA,3.9,129,109,NA
2014-10-04 01:00:00,NA,NA,3.8,127,109,NA
2014-10-04 02:00:00,NA,NA,4,127,109,NA
2014-10-04 03:00:00,NA,NA,3.6,126,109,NA
2014-10-04 04:00:00,NA,NA,3.3,125,109,NA
2014-10-04 05:00:00,NA,NA,3.4,123,109,NA
2014-10-04 06:00:00,NA,NA,3.5,131,109,NA
2014-10-04 07:00:00,NA,NA,3.4,127,109,NA
2014-10-04 08:00:00,NA,NA,3.5,121,109,NA
2014-10-04 09:00:00,NA,NA,4.2,112,109,NA
2014-10-04 10:00:00,NA,NA,4,106,109,NA
2014-10-04 11:00:00,NA,NA,3.8,109,109,NA
2014-10-04 12:00:00,NA,NA,3.8,116,109,NA
2014-10-04 13:00:00,NA,NA,4.2,107,109,NA
2014-10-04 14:00:00,NA,NA,4.4,116,109,NA
2014-10-04 15:00:00,NA,NA,4.3,119,109,NA
2014-10-04 16:00:00,NA,NA,3.8,112,109,NA
2014-10-04 17:00:00,NA,NA,4.4,110,109,NA
2014-10-04 18:00:00,NA,NA,4,130,109,NA
2014-10-04 19:00:00,NA,NA,4.4,138,109,NA
2014-10-04 20:00:00,NA,NA,4.8,135,109,NA
2014-10-04 21:00:00,NA,NA,4.3,141,109,NA
2014-10-04 22:00:00,NA,NA,4.6,142,109,NA
2014-10-04 23:00:00,NA,NA,4.2,141,109,NA
2014-10-05 00:00:00,NA,NA,3.9,137,109,NA
2014-10-05 01:00:00,NA,NA,4.1,144,109,NA
2014-10-05 02:00:00,NA,NA,3.7,145,109,NA
2014-10-05 03:00:00,NA,NA,4,142,109,NA
2014-10-05 04:00:00,NA,NA,3.9,148,109,NA
2014-10-05 05:00:00,NA,NA,3.5,145,109,NA
2014-10-05 06:00:00,NA,NA,3.3,142,109,NA
2014-10-05 07:00:00,NA,NA,3.4,144,109,NA
2014-10-05 08:00:00,NA,NA,3.5,135,109,NA
2014-10-05 09:00:00,NA,NA,4,119,109,NA
2014-10-05 10:00:00,NA,NA,3.9,121,109,NA
2014-10-05 11:00:00,NA,NA,3.4,115,109,NA
2014-10-05 12:00:00,NA,NA,3.3,120,109,NA
2014-10-05 13:00:00,NA,NA,3,117,109,NA
2014-10-05 14:00:00,NA,NA,3.5,116,109,NA
2014-10-05 15:00:00,NA,NA,3.3,118,109,NA
2014-10-05 16:00:00,NA,NA,3.3,131,109,NA
2014-10-05 17:00:00,NA,NA,3.4,143,109,NA
2014-10-05 18:00:00,NA,NA,3.4,148,109,NA
2014-10-05 19:00:00,NA,NA,4.2,143,109,NA
2014-10-05 20:00:00,NA,NA,4,139,109,NA
2014-10-05 21:00:00,NA,NA,3.8,138,109,NA
2014-10-05 22:00:00,NA,NA,4.3,142,109,NA
2014-10-05 23:00:00,NA,NA,4.4,143,109,NA
2014-10-06 00:00:00,NA,NA,4,143,109,NA
2014-10-06 01:00:00,NA,NA,3.9,143,109,NA
2014-10-06 02:00:00,NA,NA,3.7,142,109,NA
2014-10-06 03:00:00,NA,NA,3.5,143,109,NA
2014-10-06 04:00:00,NA,NA,3.3,143,109,NA
2014-10-06 05:00:00,NA,NA,2.5,139,109,NA
2014-10-06 06:00:00,NA,NA,2.3,139,109,NA
2014-10-06 07:00:00,NA,NA,2.3,137,109,NA
2014-10-06 08:00:00,NA,NA,2.4,128,109,NA
2014-10-06 09:00:00,NA,NA,2.7,116,109,NA
2014-10-06 10:00:00,NA,NA,2.5,124,109,NA
2014-10-06 11:00:00,NA,NA,2.5,94,109,NA
2014-10-06 12:00:00,NA,NA,2,86,109,NA
2014-10-06 13:00:00,NA,NA,2,202,109,NA
