date,tc,rh,ws,wd,code,name
2014-10-04 00:00:00,11.566284,93.7301,5.7592177,121.834015,120,Osasco
2014-10-04 01:00:00,12.925751,86.25381,3.2105958,133.4174,120,Osasco
2014-10-04 02:00:00,12.286377,87.12147,3.4232192,135.19347,120,Osasco
2014-10-04 03:00:00,11.656769,95.698166,3.9326224,143.56342,120,Osasco
2014-10-04 04:00:00,9.539856,100.0,0.33217573,116.70013,120,Osasco
2014-10-04 05:00:00,10.85791,98.310326,2.4805393,117.52001,120,Osasco
2014-10-04 06:00:00,8.362091,100.0,0.19927602,280.49442,120,Osasco
2014-10-04 07:00:00,8.549988,100.0,0.75406307,209.65234,120,Osasco
2014-10-04 08:00:00,6.974121,100.0,0.9871811,155.23688,120,Osasco
2014-10-04 09:00:00,8.406952,100.0,1.8136168,149.75812,120,Osasco
2014-10-04 10:00:00,11.277832,93.94523,2.3092546,124.89962,120,Osasco
2014-10-04 11:00:00,14.261871,80.16117,3.537724,98.91552,120,Osasco
2014-10-04 12:00:00,14.745331,84.66784,4.1274724,87.23394,120,Osasco
2014-10-04 13:00:00,17.1221,65.63675,4.9850907,113.689026,120,Osasco
2014-10-04 14:00:00,18.670807,54.278976,5.265788,117.51147,120,Osasco
2014-10-04 15:00:00,18.274628,63.085865,5.3422356,91.24048,120,Osasco
2014-10-04 16:00:00,19.466278,53.777718,6.1062255,129.78769,120,Osasco
2014-10-04 17:00:00,19.227722,57.790325,5.987149,135.35231,120,Osasco
2014-10-04 18:00:00,19.371735,54.0755,5.88904,135.30235,120,Osasco
2014-10-04 19:00:00,18.760895,59.162533,5.672247,135.86905,120,Osasco
2014-10-04 20:00:00,17.97998,58.157677,5.557823,134.94835,120,Osasco
2014-10-04 21:00:00,16.46698,68.15692,5.669719,135.41899,120,Osasco
2014-10-04 22:00:00,15.331787,72.59542,5.0489917,127.20513,120,Osasco
2014-10-04 23:00:00,14.751068,74.7466,4.9172316,123.78601,120,Osasco
2014-10-05 00:00:00,14.220825,80.65521,3.947648,132.09451,120,Osasco
2014-10-05 01:00:00,13.949036,84.954666,3.9363358,128.57372,120,Osasco
2014-10-05 02:00:00,14.041779,81.84899,3.417382,128.46397,120,Osasco
2014-10-05 03:00:00,13.989532,81.14509,2.9346576,120.26387,120,Osasco
2014-10-05 04:00:00,13.270264,86.81788,2.9490798,109.19446,120,Osasco
2014-10-05 05:00:00,12.457886,90.42493,3.2005374,129.35028,120,Osasco
2014-10-05 06:00:00,12.185303,85.06743,2.231628,152.21056,120,Osasco
2014-10-05 07:00:00,11.711212,84.90729,3.1423795,136.42213,120,Osasco
2014-10-05 08:00:00,11.207184,86.61181,2.887302,139.17392,120,Osasco
2014-10-05 09:00:00,10.848053,89.163895,3.5071266,124.24185,120,Osasco
2014-10-05 10:00:00,11.903473,83.16626,3.574143,110.988525,120,Osasco
