date,tc,rh,ws,wd,code,name
2014-10-01 00:00:00,NA,NA,NA,NA,88,NA
2014-10-01 01:00:00,21.1,87,1.1,78,88,S.José Campos
2014-10-01 02:00:00,21,88,1.2,69,88,S.José Campos
2014-10-01 03:00:00,20.5,91,0.9,44,88,S.José Campos
2014-10-01 04:00:00,20,93,1,27,88,S.José Campos
2014-10-01 05:00:00,20,93,0.8,54,88,S.José Campos
2014-10-01 06:00:00,20.1,93,0.8,65,88,S.José Campos
2014-10-01 07:00:00,20.5,92,0.9,255,88,S.José Campos
2014-10-01 08:00:00,20.5,93,2.2,226,88,S.José Campos
2014-10-01 09:00:00,21.4,88,1.6,231,88,S.José Campos
2014-10-01 10:00:00,23,81,1.5,318,88,S.José Campos
2014-10-01 11:00:00,25.1,67,2,352,88,S.José Campos
2014-10-01 12:00:00,26.9,59,2.2,17,88,S.José Campos
2014-10-01 13:00:00,28.2,54,1.8,311,88,S.José Campos
2014-10-01 14:00:00,29.8,47,1.9,294,88,S.José Campos
2014-10-01 15:00:00,30.5,43,2.3,306,88,S.José Campos
2014-10-01 16:00:00,30.5,41,2.7,290,88,S.José Campos
2014-10-01 17:00:00,28.5,48,3.4,217,88,S.José Campos
2014-10-01 18:00:00,23.8,59,4.6,215,88,S.José Campos
2014-10-01 19:00:00,21.6,68,3,220,88,S.José Campos
2014-10-01 20:00:00,21,70,2.5,222,88,S.José Campos
2014-10-01 21:00:00,20.8,71,1.6,218,88,S.José Campos
2014-10-01 22:00:00,20.7,72,1.4,208,88,S.José Campos
2014-10-01 23:00:00,20.4,71,1.5,190,88,S.José Campos
2014-10-02 00:00:00,20.3,71,0.8,226,88,S.José Campos
2014-10-02 01:00:00,19.4,80,1.3,167,88,S.José Campos
2014-10-02 02:00:00,18.5,90,1.1,230,88,S.José Campos
2014-10-02 03:00:00,18.7,88,1.1,231,88,S.José Campos
2014-10-02 04:00:00,18.4,87,1,202,88,S.José Campos
2014-10-02 05:00:00,18.3,85,1.2,201,88,S.José Campos
2014-10-02 06:00:00,18.1,86,1.1,188,88,S.José Campos
2014-10-02 07:00:00,18.1,84,1.5,216,88,S.José Campos
2014-10-02 08:00:00,18.6,80,2.3,165,88,S.José Campos
2014-10-02 09:00:00,20.1,72,2.2,170,88,S.José Campos
2014-10-02 10:00:00,22.1,62,2.5,168,88,S.José Campos
2014-10-02 11:00:00,22.9,57,2.6,165,88,S.José Campos
2014-10-02 12:00:00,23.9,56,3,175,88,S.José Campos
2014-10-02 13:00:00,23.8,56,2.8,193,88,S.José Campos
2014-10-02 14:00:00,23.8,56,3.5,182,88,S.José Campos
2014-10-02 15:00:00,24.7,50,3.6,172,88,S.José Campos
2014-10-02 16:00:00,23.4,55,3.6,169,88,S.José Campos
2014-10-02 17:00:00,21.4,61,3.8,172,88,S.José Campos
2014-10-02 18:00:00,19.7,65,3,176,88,S.José Campos
2014-10-02 19:00:00,17.9,68,2.7,191,88,S.José Campos
2014-10-02 20:00:00,17.1,70,1.9,176,88,S.José Campos
2014-10-02 21:00:00,16.3,71,1.5,153,88,S.José Campos
2014-10-02 22:00:00,15.6,72,1.5,143,88,S.José Campos
2014-10-02 23:00:00,15.1,75,1.5,165,88,S.José Campos
2014-10-03 00:00:00,15,77,1.1,193,88,S.José Campos
2014-10-03 01:00:00,15.1,77,0.9,194,88,S.José Campos
2014-10-03 02:00:00,15,76,1.3,153,88,S.José Campos
2014-10-03 03:00:00,14.5,73,1,159,88,S.José Campos
2014-10-03 04:00:00,13.6,77,0.8,176,88,S.José Campos
2014-10-03 05:00:00,13.8,78,1.2,175,88,S.José Campos
2014-10-03 06:00:00,14.1,76,1,171,88,S.José Campos
