date,tc,rh,ws,wd,code,name
2014-10-01 00:00:00,NA,NA,NA,NA,263,NA
2014-10-01 01:00:00,21.4,78,1.3,203,263,Carapicuíba
2014-10-01 02:00:00,20.4,83,1,277,263,Carapicuíba
2014-10-01 03:00:00,20.4,84,0.8,305,263,Carapicuíba
2014-10-01 04:00:00,20.3,84,1.5,26,263,Carapicuíba
2014-10-01 05:00:00,20.4,82,1.3,335,263,Carapicuíba
2014-10-01 06:00:00,20.7,80,1.4,345,263,Carapicuíba
2014-10-01 07:00:00,20.7,81,5.6,249,263,Carapicuíba
2014-10-01 08:00:00,19.5,82,4.1,257,263,Carapicuíba
2014-10-01 09:00:00,21.1,73,1.8,285,263,Carapicuíba
2014-10-01 10:00:00,22.8,67,2,315,263,Carapicuíba
2014-10-01 11:00:00,23,65,4.1,358,263,Carapicuíba
2014-10-01 12:00:00,26.3,55,2.8,316,263,Carapicuíba
2014-10-01 13:00:00,27.4,52,2.7,323,263,Carapicuíba
2014-10-01 14:00:00,28.3,50,3.1,327,263,Carapicuíba
2014-10-01 15:00:00,28.4,47,2.5,293,263,Carapicuíba
2014-10-01 16:00:00,28.3,49,1.9,288,263,Carapicuíba
2014-10-01 17:00:00,27,53,3.4,262,263,Carapicuíba
2014-10-01 18:00:00,21.3,69,6.6,190,263,Carapicuíba
2014-10-01 19:00:00,19.6,74,5.5,184,263,Carapicuíba
2014-10-01 20:00:00,19.2,77,4.7,185,263,Carapicuíba
2014-10-01 21:00:00,18.9,76,4.3,186,263,Carapicuíba
2014-10-01 22:00:00,18.3,80,4.9,187,263,Carapicuíba
2014-10-01 23:00:00,18.2,81,4.5,181,263,Carapicuíba
2014-10-02 00:00:00,17.9,79,5.2,181,263,Carapicuíba
2014-10-02 01:00:00,17,86,5.2,176,263,Carapicuíba
2014-10-02 02:00:00,16.7,86,4.7,177,263,Carapicuíba
2014-10-02 03:00:00,16.6,86,5.4,182,263,Carapicuíba
2014-10-02 04:00:00,16.4,86,4.9,180,263,Carapicuíba
2014-10-02 05:00:00,16.1,83,5,174,263,Carapicuíba
2014-10-02 06:00:00,15.9,82,3,143,263,Carapicuíba
2014-10-02 07:00:00,15.6,86,2.9,141,263,Carapicuíba
2014-10-02 08:00:00,15.4,93,3.8,173,263,Carapicuíba
2014-10-02 09:00:00,16.5,87,4.4,177,263,Carapicuíba
2014-10-02 10:00:00,16.8,83,5.3,177,263,Carapicuíba
2014-10-02 11:00:00,17.1,77,5.4,177,263,Carapicuíba
2014-10-02 12:00:00,17.7,75,5.1,173,263,Carapicuíba
2014-10-02 13:00:00,18.4,72,5.3,177,263,Carapicuíba
2014-10-02 14:00:00,17.9,74,5.2,176,263,Carapicuíba
2014-10-02 15:00:00,17.2,75,5.6,173,263,Carapicuíba
2014-10-02 16:00:00,16.1,79,6.5,183,263,Carapicuíba
2014-10-02 17:00:00,15.6,78,6.3,180,263,Carapicuíba
2014-10-02 18:00:00,14.5,82,5.7,178,263,Carapicuíba
2014-10-02 19:00:00,14.6,76,5.6,175,263,Carapicuíba
2014-10-02 20:00:00,14.2,79,5.7,175,263,Carapicuíba
2014-10-02 21:00:00,14.3,75,4.7,173,263,Carapicuíba
2014-10-02 22:00:00,14.4,76,4.3,166,263,Carapicuíba
2014-10-02 23:00:00,14.4,75,4.1,139,263,Carapicuíba
2014-10-03 00:00:00,14.2,74,4.4,137,263,Carapicuíba
2014-10-03 01:00:00,13.9,76,4.5,134,263,Carapicuíba
2014-10-03 02:00:00,13.6,77,4.4,128,263,Carapicuíba
2014-10-03 03:00:00,13.4,77,3.8,126,263,Carapicuíba
2014-10-03 04:00:00,13.4,76,3,127,263,Carapicuíba
2014-10-03 05:00:00,13.5,76,3.2,129,263,Carapicuíba
2014-10-03 06:00:00,13.5,78,3.4,129,263,Carapicuíba
2014-10-03 07:00:00,12.9,88,2.7,99,263,Carapicuíba
2014-10-03 08:00:00,12.9,94,2.5,115,263,Carapicuíba
2014-10-03 09:00:00,14.1,85,4.2,176,263,Carapicuíba
2014-10-03 10:00:00,14.5,79,5.4,171,263,Carapicuíba
2014-10-03 11:00:00,16.2,66,4.6,150,263,Carapicuíba
2014-10-03 12:00:00,17.6,57,4.5,153,263,Carapicuíba
2014-10-03 13:00:00,18.7,50,4.9,169,263,Carapicuíba
2014-10-03 14:00:00,17.7,58,6.4,177,263,Carapicuíba
2014-10-03 15:00:00,17.3,59,6,178,263,Carapicuíba
2014-10-03 16:00:00,16.5,64,6.8,177,263,Carapicuíba
2014-10-03 17:00:00,15.6,64,6.4,177,263,Carapicuíba
2014-10-03 18:00:00,14.8,67,6.2,176,263,Carapicuíba
2014-10-03 19:00:00,14.3,67,5.2,168,263,Carapicuíba
2014-10-03 20:00:00,13.8,68,4.6,156,263,Carapicuíba
2014-10-03 21:00:00,13.6,70,4.3,173,263,Carapicuíba
2014-10-03 22:00:00,13.6,72,4.5,158,263,Carapicuíba
2014-10-03 23:00:00,13.4,71,4.7,167,263,Carapicuíba
2014-10-04 00:00:00,13.2,71,4.4,139,263,Carapicuíba
2014-10-04 01:00:00,12.9,71,4.2,139,263,Carapicuíba
2014-10-04 02:00:00,12.5,72,3.6,140,263,Carapicuíba
2014-10-04 03:00:00,12.4,73,4.2,132,263,Carapicuíba
2014-10-04 04:00:00,12.4,75,3.8,138,263,Carapicuíba
2014-10-04 05:00:00,12.3,80,3.5,134,263,Carapicuíba
2014-10-04 06:00:00,12.4,77,4.1,135,263,Carapicuíba
2014-10-04 07:00:00,12.7,75,3.6,136,263,Carapicuíba
2014-10-04 08:00:00,13.2,75,4.9,129,263,Carapicuíba
2014-10-04 09:00:00,14.1,71,5.2,133,263,Carapicuíba
2014-10-04 10:00:00,15,68,5.2,132,263,Carapicuíba
2014-10-04 11:00:00,15.9,61,5.3,131,263,Carapicuíba
2014-10-04 12:00:00,16.3,56,5.1,129,263,Carapicuíba
2014-10-04 13:00:00,18,47,5.1,132,263,Carapicuíba
2014-10-04 14:00:00,18.7,44,5.2,127,263,Carapicuíba
2014-10-04 15:00:00,18.3,44,4.7,132,263,Carapicuíba
2014-10-04 16:00:00,18.5,44,5.1,132,263,Carapicuíba
2014-10-04 17:00:00,17.9,47,3.8,136,263,Carapicuíba
2014-10-04 18:00:00,16.1,60,5.5,177,263,Carapicuíba
2014-10-04 19:00:00,14.6,66,4.7,165,263,Carapicuíba
2014-10-04 20:00:00,13.9,70,4.4,136,263,Carapicuíba
