date,tc,rh,ws,wd,code,name
2014-10-01 00:00:00,NA,NA,NA,NA,258,NA
2014-10-01 01:00:00,23.6,89,NA,NA,258,Santos
2014-10-01 02:00:00,23.3,90,NA,NA,258,Santos
2014-10-01 03:00:00,23,91,NA,NA,258,Santos
2014-10-01 04:00:00,23,91,NA,NA,258,Santos
2014-10-01 05:00:00,23.2,92,NA,NA,258,Santos
2014-10-01 06:00:00,23.6,93,NA,NA,258,Santos
2014-10-01 07:00:00,23.9,92,NA,NA,258,Santos
2014-10-01 08:00:00,24.4,91,NA,NA,258,Santos
2014-10-01 09:00:00,26.1,89,NA,NA,258,Santos
2014-10-01 10:00:00,28.7,70,NA,NA,258,Santos
2014-10-01 11:00:00,32.9,43,NA,NA,258,Santos
2014-10-01 12:00:00,35,41,NA,NA,258,Santos
2014-10-01 13:00:00,33.5,49,NA,NA,258,Santos
2014-10-01 14:00:00,30.6,59,NA,NA,258,Santos
2014-10-01 15:00:00,28.9,67,NA,NA,258,Santos
2014-10-01 16:00:00,28.2,64,NA,NA,258,Santos
2014-10-01 17:00:00,27.2,68,NA,NA,258,Santos
2014-10-01 18:00:00,26.3,71,NA,NA,258,Santos
2014-10-01 19:00:00,25.6,75,NA,NA,258,Santos
2014-10-01 20:00:00,25.3,76,NA,NA,258,Santos
2014-10-01 21:00:00,25.1,77,NA,NA,258,Santos
2014-10-01 22:00:00,24.8,79,NA,NA,258,Santos
2014-10-01 23:00:00,24.2,82,NA,NA,258,Santos
2014-10-02 00:00:00,24,82,NA,NA,258,Santos
2014-10-02 01:00:00,23.5,83,NA,NA,258,Santos
2014-10-02 02:00:00,22.9,86,NA,NA,258,Santos
2014-10-02 03:00:00,23,81,NA,NA,258,Santos
2014-10-02 04:00:00,23,76,NA,NA,258,Santos
2014-10-02 05:00:00,23.1,76,NA,NA,258,Santos
2014-10-02 06:00:00,22.4,83,NA,NA,258,Santos
2014-10-02 07:00:00,21.5,89,NA,NA,258,Santos
2014-10-02 08:00:00,20.9,91,NA,NA,258,Santos
2014-10-02 09:00:00,21.2,91,NA,NA,258,Santos
2014-10-02 10:00:00,22,86,NA,NA,258,Santos
2014-10-02 11:00:00,22.8,83,NA,NA,258,Santos
2014-10-02 12:00:00,22.5,82,NA,NA,258,Santos
2014-10-02 13:00:00,22.3,80,NA,NA,258,Santos
2014-10-02 14:00:00,23.3,72,NA,NA,258,Santos
2014-10-02 15:00:00,23.4,68,NA,NA,258,Santos
2014-10-02 16:00:00,23.5,65,NA,NA,258,Santos
2014-10-02 17:00:00,23.1,67,NA,NA,258,Santos
2014-10-02 18:00:00,22.8,69,NA,NA,258,Santos
2014-10-02 19:00:00,22.3,68,NA,NA,258,Santos
2014-10-02 20:00:00,22,68,NA,NA,258,Santos
2014-10-02 21:00:00,22,68,NA,NA,258,Santos
2014-10-02 22:00:00,21.7,67,NA,NA,258,Santos
2014-10-02 23:00:00,21.5,67,NA,NA,258,Santos
2014-10-03 00:00:00,20.8,70,NA,NA,258,Santos
2014-10-03 01:00:00,20.2,71,NA,NA,258,Santos
2014-10-03 02:00:00,20.3,73,NA,NA,258,Santos
2014-10-03 03:00:00,20.6,78,NA,NA,258,Santos
2014-10-03 04:00:00,19.3,86,NA,NA,258,Santos
2014-10-03 05:00:00,18.9,88,NA,NA,258,Santos
2014-10-03 06:00:00,19.1,89,NA,NA,258,Santos
2014-10-03 07:00:00,19.1,90,NA,NA,258,Santos
2014-10-03 08:00:00,19.2,90,NA,NA,258,Santos
2014-10-03 09:00:00,19.9,90,NA,NA,258,Santos
2014-10-03 10:00:00,22,80,NA,NA,258,Santos
2014-10-03 11:00:00,22.8,68,NA,NA,258,Santos
2014-10-03 12:00:00,23.6,64,NA,NA,258,Santos
2014-10-03 13:00:00,24,62,NA,NA,258,Santos
2014-10-03 14:00:00,23.1,62,NA,NA,258,Santos
2014-10-03 15:00:00,24.2,57,NA,NA,258,Santos
2014-10-03 16:00:00,24.8,50,NA,NA,258,Santos
2014-10-03 17:00:00,23.3,55,NA,NA,258,Santos
2014-10-03 18:00:00,22.2,57,NA,NA,258,Santos
2014-10-03 19:00:00,21.8,58,NA,NA,258,Santos
2014-10-03 20:00:00,21.5,62,NA,NA,258,Santos
2014-10-03 21:00:00,21.2,62,NA,NA,258,Santos
2014-10-03 22:00:00,20.8,61,NA,NA,258,Santos
2014-10-03 23:00:00,21,59,NA,NA,258,Santos
2014-10-04 00:00:00,20.9,59,NA,NA,258,Santos
2014-10-04 01:00:00,20.8,61,NA,NA,258,Santos
2014-10-04 02:00:00,19.9,69,NA,NA,258,Santos
2014-10-04 03:00:00,19.6,72,NA,NA,258,Santos
2014-10-04 04:00:00,19.4,73,NA,NA,258,Santos
2014-10-04 05:00:00,19,75,NA,NA,258,Santos
2014-10-04 06:00:00,19,76,NA,NA,258,Santos
2014-10-04 07:00:00,18.8,79,NA,NA,258,Santos
2014-10-04 08:00:00,19.8,81,NA,NA,258,Santos
2014-10-04 09:00:00,22.4,68,NA,NA,258,Santos
2014-10-04 10:00:00,23.6,60,NA,NA,258,Santos
2014-10-04 11:00:00,24.6,53,NA,NA,258,Santos
2014-10-04 12:00:00,24.8,48,NA,NA,258,Santos
2014-10-04 13:00:00,25.7,39,NA,NA,258,Santos
2014-10-04 14:00:00,26.3,38,NA,NA,258,Santos
2014-10-04 15:00:00,26.1,46,NA,NA,258,Santos
2014-10-04 16:00:00,25.2,47,NA,NA,258,Santos
2014-10-04 17:00:00,24,51,NA,NA,258,Santos
2014-10-04 18:00:00,22.4,58,NA,NA,258,Santos
2014-10-04 19:00:00,21.5,60,NA,NA,258,Santos
2014-10-04 20:00:00,21.4,61,NA,NA,258,Santos
2014-10-04 21:00:00,21.6,65,NA,NA,258,Santos
2014-10-04 22:00:00,21.2,68,NA,NA,258,Santos
2014-10-04 23:00:00,21.1,66,NA,NA,258,Santos
2014-10-05 00:00:00,20.8,66,NA,NA,258,Santos
2014-10-05 01:00:00,20.1,69,NA,NA,258,Santos
2014-10-05 02:00:00,19.8,70,NA,NA,258,Santos
2014-10-05 03:00:00,19,71,NA,NA,258,Santos
2014-10-05 04:00:00,18.8,72,NA,NA,258,Santos
2014-10-05 05:00:00,18.9,74,NA,NA,258,Santos
2014-10-05 06:00:00,19.2,74,NA,NA,258,Santos
2014-10-05 07:00:00,19.4,74,NA,NA,258,Santos
2014-10-05 08:00:00,21.1,70,NA,NA,258,Santos
2014-10-05 09:00:00,22.9,63,NA,NA,258,Santos
2014-10-05 10:00:00,24.4,54,NA,NA,258,Santos
2014-10-05 11:00:00,24,54,NA,NA,258,Santos
2014-10-05 12:00:00,24.8,51,NA,NA,258,Santos
2014-10-05 13:00:00,25.4,50,NA,NA,258,Santos
2014-10-05 14:00:00,25.6,49,NA,NA,258,Santos
2014-10-05 15:00:00,25.2,50,NA,NA,258,Santos
2014-10-05 16:00:00,25.1,49,NA,NA,258,Santos
2014-10-05 17:00:00,24.7,51,NA,NA,258,Santos
2014-10-05 18:00:00,22.8,58,NA,NA,258,Santos
2014-10-05 19:00:00,21.8,65,NA,NA,258,Santos
2014-10-05 20:00:00,21.4,66,NA,NA,258,Santos
2014-10-05 21:00:00,21.5,66,NA,NA,258,Santos
2014-10-05 22:00:00,21.4,64,NA,NA,258,Santos
2014-10-05 23:00:00,21.4,64,NA,NA,258,Santos
2014-10-06 00:00:00,21,67,NA,NA,258,Santos
