date,tc,rh,ws,wd,code,name
2014-10-04 00:00:00,13.360199,85.29809,4.891063,119.294014,100,S.André Capuava
2014-10-04 01:00:00,11.570496,89.00673,3.7726254,123.542175,100,S.André Capuava
2014-10-04 02:00:00,10.769592,99.66339,3.4170604,140.81949,100,S.André Capuava
2014-10-04 03:00:00,9.358429,100.0,1.9391433,128.23923,100,S.André Capuava
2014-10-04 04:00:00,10.030548,98.95509,3.8606906,122.921074,100,S.André Capuava
2014-10-04 05:00:00,9.694855,99.39167,3.5179265,124.95455,100,S.André Capuava
2014-10-04 06:00:00,8.2413025,100.0,2.8231385,120.11464,100,S.André Capuava
2014-10-04 07:00:00,7.8592834,100.0,2.864928,142.52342,100,S.André Capuava
2014-10-04 08:00:00,7.711487,100.0,3.0975218,135.9464,100,S.André Capuava
2014-10-04 09:00:00,8.390717,100.0,3.272057,118.24362,100,S.André Capuava
2014-10-04 10:00:00,12.194366,93.00277,5.4460697,116.160736,100,S.André Capuava
2014-10-04 11:00:00,13.884979,81.47387,6.1717806,109.46578,100,S.André Capuava
2014-10-04 12:00:00,15.061157,72.375435,7.6329803,114.98791,100,S.André Capuava
2014-10-04 13:00:00,15.97998,66.81274,6.92575,112.75508,100,S.André Capuava
2014-10-04 14:00:00,16.61438,63.375034,6.9381447,124.35982,100,S.André Capuava
2014-10-04 15:00:00,16.90689,63.763706,6.6096725,121.62016,100,S.André Capuava
2014-10-04 16:00:00,17.176575,64.67574,6.573394,125.42201,100,S.André Capuava
2014-10-04 17:00:00,17.277466,63.781498,6.5661173,125.39431,100,S.André Capuava
2014-10-04 18:00:00,17.060822,63.878548,6.591638,129.3599,100,S.André Capuava
2014-10-04 19:00:00,16.338104,65.53236,6.8098507,134.30974,100,S.André Capuava
2014-10-04 20:00:00,15.540314,71.71235,6.55216,132.07266,100,S.André Capuava
2014-10-04 21:00:00,14.066711,79.29984,6.053886,132.94173,100,S.André Capuava
2014-10-04 22:00:00,13.039215,85.96919,5.236632,131.68936,100,S.André Capuava
2014-10-04 23:00:00,12.534393,91.99132,3.6650884,134.66998,100,S.André Capuava
2014-10-05 00:00:00,12.578613,91.6944,4.158506,130.373,100,S.André Capuava
2014-10-05 01:00:00,12.464478,86.819214,4.7982183,116.36216,100,S.André Capuava
2014-10-05 02:00:00,12.670532,80.948586,6.2075863,102.84044,100,S.André Capuava
2014-10-05 03:00:00,12.379791,86.53519,5.155933,100.36995,100,S.André Capuava
2014-10-05 04:00:00,12.041046,92.2151,3.6761534,85.42866,100,S.André Capuava
2014-10-05 05:00:00,11.149567,98.95537,2.5158863,45.03255,100,S.André Capuava
2014-10-05 06:00:00,10.873047,94.53539,2.371676,53.98651,100,S.André Capuava
2014-10-05 07:00:00,10.122589,95.99447,1.293921,120.36203,100,S.André Capuava
2014-10-05 08:00:00,9.15387,100.0,1.0273669,125.351456,100,S.André Capuava
2014-10-05 09:00:00,9.8914795,98.924484,0.8155849,36.95828,100,S.André Capuava
2014-10-05 10:00:00,10.965607,94.19638,3.227692,41.54181,100,S.André Capuava
2014-10-05 11:00:00,12.619537,82.119,3.0476348,56.450268,100,S.André Capuava
2014-10-05 12:00:00,14.534027,66.87316,3.4160743,74.895775,100,S.André Capuava
2014-10-05 13:00:00,16.01233,57.17991,3.0334406,98.19898,100,S.André Capuava
2014-10-05 14:00:00,17.511505,47.641598,3.052226,108.29476,100,S.André Capuava
2014-10-05 15:00:00,18.582397,45.543816,2.7932823,122.85385,100,S.André Capuava
2014-10-05 16:00:00,18.589294,53.631706,4.91883,114.69011,100,S.André Capuava
2014-10-05 17:00:00,18.292755,58.28613,5.4922895,118.67654,100,S.André Capuava
2014-10-05 18:00:00,17.722229,65.02545,5.872648,131.36017,100,S.André Capuava
2014-10-05 19:00:00,17.045319,67.16591,5.885562,134.32921,100,S.André Capuava
2014-10-05 20:00:00,15.990906,71.309105,6.579155,133.63269,100,S.André Capuava
2014-10-05 21:00:00,14.401184,80.98132,5.8584933,136.99268,100,S.André Capuava
2014-10-05 22:00:00,13.540405,85.61965,5.2933455,127.24538,100,S.André Capuava
2014-10-05 23:00:00,13.583984,84.60321,3.626326,120.91695,100,S.André Capuava
2014-10-06 00:00:00,13.298492,86.16032,3.825597,120.15727,100,S.André Capuava
2014-10-06 01:00:00,13.021515,88.64253,3.1731575,124.693214,100,S.André Capuava
2014-10-06 02:00:00,12.904663,85.61177,3.2086546,107.86049,100,S.André Capuava
2014-10-06 03:00:00,12.458862,85.21347,2.1700509,76.05007,100,S.André Capuava
2014-10-06 04:00:00,12.086151,88.25011,4.42211,63.055264,100,S.André Capuava
2014-10-06 05:00:00,11.727875,89.72018,3.572273,59.00699,100,S.André Capuava
2014-10-06 06:00:00,11.435394,90.10147,2.4432325,62.13031,100,S.André Capuava
2014-10-06 07:00:00,10.976166,91.240395,1.9891189,49.34843,100,S.André Capuava
2014-10-06 08:00:00,10.462006,92.536545,2.9896927,41.409927,100,S.André Capuava
2014-10-06 09:00:00,9.980011,93.98775,4.1379375,48.695225,100,S.André Capuava
2014-10-06 10:00:00,11.16098,86.200745,4.7389092,52.119114,100,S.André Capuava
2014-10-06 11:00:00,13.247833,72.83148,5.337851,50.12831,100,S.André Capuava
2014-10-06 12:00:00,15.013428,61.756462,5.3807592,52.14849,100,S.André Capuava
2014-10-06 13:00:00,16.831512,52.84886,5.058587,43.41669,100,S.André Capuava
2014-10-06 14:00:00,18.187225,45.58856,4.0872107,44.074287,100,S.André Capuava
2014-10-06 15:00:00,19.474426,39.579063,3.0767326,45.623447,100,S.André Capuava
2014-10-06 16:00:00,20.61737,35.41419,1.8823718,58.9216,100,S.André Capuava
2014-10-06 17:00:00,19.318878,58.22585,4.87574,166.20995,100,S.André Capuava
2014-10-06 18:00:00,19.473083,56.524853,5.0271535,156.95445,100,S.André Capuava
2014-10-06 19:00:00,18.834686,60.57098,5.8657455,157.25026,100,S.André Capuava
2014-10-06 20:00:00,17.854584,64.41085,5.561593,150.47708,100,S.André Capuava
2014-10-06 21:00:00,16.887787,69.35453,4.7045217,138.2777,100,S.André Capuava
2014-10-06 22:00:00,15.894501,78.343636,3.0991309,114.714714,100,S.André Capuava
2014-10-06 23:00:00,15.700653,78.10604,1.9347897,138.38817,100,S.André Capuava
2014-10-07 00:00:00,15.584412,78.21068,0.77230006,106.86282,100,S.André Capuava
2014-10-07 01:00:00,15.418274,80.90908,1.4335157,43.571835,100,S.André Capuava
2014-10-07 02:00:00,15.186035,81.95098,2.8918464,51.895145,100,S.André Capuava
2014-10-07 03:00:00,14.952789,82.912674,4.9439936,49.534172,100,S.André Capuava
2014-10-07 04:00:00,14.597839,84.55646,5.316068,48.309097,100,S.André Capuava
2014-10-07 05:00:00,14.049713,88.09457,4.95928,46.038692,100,S.André Capuava
2014-10-07 06:00:00,13.587341,89.36,5.8322296,44.711536,100,S.André Capuava
2014-10-07 07:00:00,13.091248,91.38977,6.3883405,42.242905,100,S.André Capuava
2014-10-07 08:00:00,12.987274,89.3966,6.14003,42.717583,100,S.André Capuava
2014-10-07 09:00:00,13.268768,84.45246,5.399052,41.862427,100,S.André Capuava
2014-10-07 10:00:00,14.265228,78.15818,5.2021384,37.011177,100,S.André Capuava
2014-10-07 11:00:00,15.686157,70.88469,4.98958,34.251507,100,S.André Capuava
2014-10-07 12:00:00,17.073547,63.952023,4.128224,39.078373,100,S.André Capuava
2014-10-07 13:00:00,19.072876,57.27369,2.8800094,28.012861,100,S.André Capuava
2014-10-07 14:00:00,20.708557,50.747017,1.7298597,10.888732,100,S.André Capuava
2014-10-07 15:00:00,22.187714,42.617462,0.9958561,320.53067,100,S.André Capuava
2014-10-07 16:00:00,23.076782,37.655346,1.1265374,257.35126,100,S.André Capuava
